#{"t_start": 1776330008.736752, "env_id": "None"}
r,l,t
-2903.749962,100,1354.885807
-3132.639965,100,1355.181122
-4356.81995,100,1355.475769
-3247.739967,100,1355.759615
-3089.719955,100,1356.03992
-4642.489964,100,1356.330595
-3368.289959,100,1356.615109
-3943.779968,100,1356.900943
-4235.719959,100,1357.189592
-4858.889973,100,1357.473612
-4172.659962,100,1357.758093
-4713.369965,100,1358.037239
-4142.679962,100,1358.318414
-2973.349953,100,1358.598401
-4187.329964,100,1358.880305
-4394.329964,100,1359.162648
-5179.709957,100,1359.471318
-4109.279972,100,1359.762389
-4140.429958,100,1363.355649
-3024.939964,100,1363.52726
-3440.44997,100,1363.789707
-3569.249954,100,1364.092873
-2840.399963,100,1364.390357
-4612.249981,100,1364.697827
-3804.659958,100,1365.00029
-5061.349964,100,1365.305423
-4568.229961,100,1365.642907
-3185.749962,100,1365.944669
-3502.699959,100,1366.245207
-3579.409954,100,1366.550848
-5160.829967,100,1366.856891
-3450.759968,100,1367.173815
-4467.53997,100,1367.4919
-3116.339966,100,1367.809358
-2993.129955,100,1368.1152
-3556.969967,100,1368.756922
-3109.529964,100,1369.110169
-4236.50996,100,1369.431802
-3700.979961,100,1369.749326
-3123.259964,100,1374.171818
-3888.959961,100,1374.434482
-6242.319969,100,1374.772281
-3541.759972,100,1375.104941
-4476.829956,100,1375.478696
-4025.149963,100,1375.803904
-3454.849976,100,1376.116221
-4307.749962,100,1376.433106
-3865.34996,100,1376.744029
-3739.479961,100,1377.044809
-3414.659966,100,1377.339173
-2857.069958,100,1377.629934
-3051.129963,100,1377.914474
-2848.64996,100,1378.204433
-3978.519958,100,1378.496875
-4189.009964,100,1378.804523
-3453.549969,100,1379.088803
-3048.35997,100,1379.372548
-3419.439953,100,1379.890169
-3279.469955,100,1380.388563
-3504.799965,100,1385.762331
-3077.719948,100,1386.110275
-2395.259968,100,1390.459694
-3210.159962,100,1390.923002
-3894.239956,100,1391.601845
-3990.679966,100,1391.994231
-5165.289959,100,1392.545493
-4767.629963,100,1392.871102
-3066.709961,100,1393.23436
-4268.739967,100,1393.58433
-4606.849968,100,1393.827626
-4105.869965,100,1394.031361
-3601.439964,100,1394.223439
-2703.089958,100,1394.515925
-4138.119965,100,1394.835919
-4327.919979,100,1395.137223
-3629.00996,100,1395.344808
-3325.409958,100,1395.486386
-4832.689964,100,1395.631811
-4398.469959,100,1395.765857
-5506.049961,100,1395.919429
-3991.689957,100,1401.800232
-2911.809963,100,1402.080024
-4465.129963,100,1402.359771
-3210.539959,100,1402.662532
-3588.049965,100,1403.264257
-5089.689957,100,1403.580898
-3071.919964,100,1403.878139
-2957.209965,100,1404.164046
-4280.779957,100,1404.441776
-3049.679962,100,1404.718572
-3826.279961,100,1404.999879
-3822.669968,100,1405.277538
-3894.569965,100,1405.555516
-4619.01997,100,1405.831392
-3070.149967,100,1406.108637
-4839.359978,100,1406.383608
-3477.859966,100,1406.659811
-4554.279964,100,1406.934101
-1429.509953,100,1407.20305
-2401.719955,100,1407.475729
-3040.589958,100,1411.465068
-4841.499969,100,1411.601259
-3300.48996,100,1411.735221
-3500.079952,100,1411.869667
-3237.999966,100,1412.001092
-2945.079956,100,1412.135247
-3385.609966,100,1412.266004
-3863.719967,100,1412.399921
-5577.879963,100,1412.530575
-2641.979958,100,1412.688119
-4454.439953,100,1412.830765
-4430.749958,100,1412.979353
-4650.279961,100,1413.123876
-2632.369965,100,1413.270011
-4306.01997,100,1413.405886
-3083.369961,100,1413.540478
-4933.299953,100,1413.673608
-3425.879963,100,1413.807326
-3093.039963,100,1413.940942
-4719.569969,100,1414.069395
-3228.879959,100,1414.197794
-3975.559971,100,1416.506075
-5429.369961,100,1416.641691
-4063.109962,100,1416.782502
-4217.599968,100,1416.930282
-4110.98996,100,1417.072773
-3087.199974,100,1417.209219
-4888.559967,100,1417.345095
-2641.259953,100,1417.487355
-3715.709969,100,1417.630361
-3089.159962,100,1417.774597
-4769.979973,100,1417.903575
-3326.299976,100,1418.035852
-2726.669964,100,1418.163809
-4599.919968,100,1418.296755
-3420.17997,100,1418.423233
-5533.769955,100,1418.549374
-2942.169964,100,1418.677696
-3358.609955,100,1418.811199
-5555.789955,100,1418.960686
-3218.82996,100,1419.090819
-3206.93996,100,1424.590405
-4461.329967,100,1424.731081
-3879.359966,100,1424.891136
-3382.33997,100,1425.35091
-3341.629955,100,1425.784858
-3416.729965,100,1426.086674
-4288.879971,100,1426.373903
-3799.909966,100,1426.66036
-4207.159966,100,1426.936062
-4743.03997,100,1427.209235
-3713.509964,100,1427.478581
-2427.709961,100,1427.750731
-4216.529964,100,1428.01923
-3731.959965,100,1428.299558
-3378.419968,100,1428.57169
-3269.34996,100,1428.840219
-4046.679958,100,1429.12053
-4002.589973,100,1429.392481
-3864.209969,100,1429.673656
-4090.479969,100,1429.948195
-3709.839973,100,1439.273777
-3715.549965,100,1439.551858
-4832.69997,100,1439.826206
-2963.729961,100,1440.097531
-4033.269951,100,1440.365872
-5054.659958,100,1440.638782
-4329.589962,100,1440.906398
-4436.849968,100,1441.176803
-3288.349957,100,1441.447739
-3950.399963,100,1441.721099
-3282.519947,100,1441.990453
-4561.859962,100,1442.269291
-3276.979961,100,1442.542815
-4087.959953,100,1442.817665
-4445.679989,100,1443.09513
-3805.959961,100,1443.37608
-2991.93996,100,1443.653206
-3560.629955,100,1443.927757
-6190.939964,100,1444.193382
-3783.289959,100,1444.538146
-3277.969959,100,1444.854592
-5147.619953,100,1449.770428
-4094.079975,100,1449.892939
-3435.909954,100,1450.017933
-3687.259956,100,1450.156481
-3611.34996,100,1450.315794
-2783.74995,100,1450.469164
-3127.789955,100,1450.608861
-3739.809956,100,1450.743476
-2783.41996,100,1450.872394
-2997.429966,100,1450.997911
-2176.89996,100,1451.123714
-4527.00996,100,1451.255254
-3817.449955,100,1451.382018
-3868.779949,100,1451.518455
-4502.739967,100,1451.642884
-2846.639961,100,1451.784317
-3666.269962,100,1451.916621
-3272.969952,100,1452.047602
-4232.469959,100,1452.173167
-3090.129959,100,1452.30304
-3674.50996,100,1456.04808
-3634.809967,100,1456.187781
-3611.909962,100,1456.322529
-3326.779964,100,1456.454637
-3563.879963,100,1456.586536
-3768.499962,100,1456.721313
-4707.539959,100,1456.858232
-4093.969948,100,1456.99298
-2850.289959,100,1457.121093
-3107.589958,100,1457.256198
-2793.669956,100,1457.455687
-4048.889969,100,1457.628381
-3807.689964,100,1457.766343
-2971.829956,100,1457.904531
-4190.119972,100,1458.036113
-4738.969952,100,1458.169476
-3569.069954,100,1458.296864
-4541.449955,100,1458.426311
-3922.149971,100,1458.552354
-2675.149956,100,1458.678944
-2714.119953,100,1458.807043
-3080.239971,100,1462.640907
-2801.229965,100,1462.831224
-3993.069962,100,1463.00044
-2726.039967,100,1463.157459
-5396.58997,100,1463.567194
-3028.719959,100,1464.035331
-3795.509964,100,1464.191322
-3067.389969,100,1464.345133
-5048.009968,100,1464.545667
-4415.039963,100,1464.829383
-4845.349972,100,1465.270104
-3517.719955,100,1465.785406
-2969.24995,100,1466.093829
-3245.50996,100,1466.383318
-2729.399963,100,1466.666112
-3078.93996,100,1467.054403
-2799.979965,100,1467.203457
-4914.899967,100,1467.354521
-3352.619957,100,1467.490998
-4945.079967,100,1467.654718
-4711.699951,100,1474.114413
-3216.319965,100,1474.626343
-5637.319958,100,1475.270994
-3931.749973,100,1475.70332
-3604.529953,100,1476.010446
-3881.319958,100,1476.318847
-5603.249954,100,1476.629184
-5875.129951,100,1476.926561
-2929.379963,100,1477.227225
-2916.519962,100,1477.528822
-5167.669964,100,1477.826902
-3663.509956,100,1478.144943
-3831.889961,100,1478.447271
-4084.539963,100,1478.74539
-4191.329964,100,1479.043275
-3314.709965,100,1479.424057
-4235.439957,100,1479.78639
-3928.499966,100,1480.237701
-3455.299969,100,1484.554731
-2737.379963,100,1484.846538
-2425.359951,100,1485.141601
-1158.049957,100,1490.177549
-2835.669964,100,1490.332686
-2769.649963,100,1490.507787
-4081.889965,100,1490.683915
-4017.009968,100,1490.870376
-4240.109966,100,1491.035794
-3919.439957,100,1491.202151
-4928.379974,100,1491.369085
-2143.749966,100,1491.515725
-3404.609966,100,1491.656994
-4295.269958,100,1491.803768
-3017.229961,100,1491.949721
-3483.68996,100,1492.086647
-3418.989964,100,1492.228257
-2676.129955,100,1492.394533
-3847.109959,100,1492.595591
-3080.629951,100,1492.961185
-3911.789963,100,1493.19857
-3163.82996,100,1493.385179
-2717.649963,100,1493.580643
-4277.439964,100,1500.160582
-3680.799969,100,1500.380513
-2912.919964,100,1500.753458
-4912.469978,100,1501.080308
-4068.899963,100,1501.433797
-2682.269962,100,1501.794015
-5082.839954,100,1502.136692
-3033.219959,100,1502.503731
-2456.419968,100,1502.973849
-772.89996,100,1503.475346
-3364.779964,100,1503.873522
-4475.839973,100,1504.356284
-3326.949955,100,1504.828226
-4197.729961,100,1505.18565
-2350.609951,100,1505.564458
-3028.729961,100,1506.330866
-3604.909958,100,1507.09037
-2597.029953,100,1507.461143
-5132.249973,100,1508.365529
-4048.189968,100,1508.956533
-4050.64996,100,1509.325983
-2890.64996,100,1513.968916
-3067.859966,100,1514.117175
-3470.539963,100,1514.279506
-2481.369961,100,1514.465314
-4382.169968,100,1514.679281
-4884.229965,100,1514.889423
-5001.119965,100,1515.0858
-4084.749958,100,1515.44043
-3335.479969,100,1516.034282
-4158.879967,100,1516.417876
-3992.309963,100,1516.836601
-3478.639954,100,1517.18473
-3548.51997,100,1517.437168
-3316.18996,100,1517.786624
-4467.849953,100,1518.102313
-4923.209972,100,1518.478009
-4133.729973,100,1518.833837
